,Country,Variable of Greenhouse gas,Year,PowerCode,Carbon dioxide_value,Methane_Value,Nitrous oxide_Value,Variable of Ambient Particulate Matter,Particulates (PM2.5) _Value
1165,Colombia,Total  emissions excluding LULUCF,1996,Thousands,59012.426,48536.642,9634.56,NA,NA
1166,Colombia,Total  emissions excluding LULUCF,1997,Thousands,63767.478,49602.53,9762.21,NA,NA
1167,Colombia,Total  emissions excluding LULUCF,1998,Thousands,63604.14,49755.842,9736.365,NA,NA
1168,Colombia,Total  emissions excluding LULUCF,1999,Thousands,58094.248,49987.309,9767.043,NA,NA
1169,Colombia,Total  emissions excluding LULUCF,2000,Thousands,60489.912,50188.394,9937.212,NA,NA
1170,Colombia,Total  emissions excluding LULUCF,2001,Thousands,58033.573,51543.715,10069.416,NA,NA
1171,Colombia,Total  emissions excluding LULUCF,2002,Thousands,57253.999,52541.45,10124.759,NA,NA
1172,Colombia,Total  emissions excluding LULUCF,2003,Thousands,59015.23,54869.783,10561.496,NA,NA
1173,Colombia,Total  emissions excluding LULUCF,2004,Thousands,60496.183,55994.05,10782.114,NA,NA
1174,Colombia,Total  emissions excluding LULUCF,2005,Thousands,64420.063,56348.487,11319.722,NA,NA
1175,Colombia,Total  emissions excluding LULUCF,2006,Thousands,67443.299,57611.51,11224.921,NA,NA
1176,Colombia,Total  emissions excluding LULUCF,2007,Thousands,68009.427,59202.488,11299.092,NA,NA
1177,Colombia,Total  emissions excluding LULUCF,2008,Thousands,68230.221,60091.836,11123.386,NA,NA
1178,Colombia,Total  emissions excluding LULUCF,2009,Thousands,72217.225,60929.777,11694.816,NA,NA
1179,Colombia,Total  emissions excluding LULUCF,2010,Thousands,79067.98,63203.394,11763.308,Total man-made emissions,221.237
1180,Colombia,Total  emissions excluding LULUCF,2011,Thousands,77135.113,63662.954,12164.837,Total man-made emissions,201.452
1181,Colombia,Total  emissions excluding LULUCF,2012,Thousands,81926.242,62915.432,11530.738,Total man-made emissions,212.163
1182,Colombia,Total  emissions excluding LULUCF,2013,Thousands,86145.147,62784.456,12108.946,Total man-made emissions,204.816
1183,Colombia,Total  emissions excluding LULUCF,2014,Thousands,88337.896,64143.559,11394.317,Total man-made emissions,223.129
1184,Colombia,Total  emissions excluding LULUCF,2015,Thousands,91221.211,64608.539,12593.985,Total man-made emissions,204.513
1185,Colombia,Total  emissions excluding LULUCF,2016,Thousands,93056.662,66444.161,13112.882,Total man-made emissions,212.777
1186,Colombia,Total  emissions excluding LULUCF,2017,Thousands,86277.777,69022.516,12716.089,Total man-made emissions,195.723
1187,Colombia,Total  emissions excluding LULUCF,2018,Thousands,90394.268,73586.225,13421.681,Total man-made emissions,212.159
1188,Costa Rica,Total  emissions excluding LULUCF,1990,Thousands,3134.549,3868.498,1192.887,NA,NA
1189,Costa Rica,Total  emissions excluding LULUCF,1991,Thousands,3146.262,3763.784,1145.888,NA,NA
1190,Costa Rica,Total  emissions excluding LULUCF,1992,Thousands,3890.232,3713.055,1193.139,NA,NA
1191,Costa Rica,Total  emissions excluding LULUCF,1993,Thousands,4080.54,3651.809,1159.273,NA,NA
1192,Costa Rica,Total  emissions excluding LULUCF,1994,Thousands,4861.877,3633.375,1126.14,NA,NA
1193,Costa Rica,Total  emissions excluding LULUCF,1995,Thousands,4934.526,3595.426,1158.093,NA,NA
1194,Costa Rica,Total  emissions excluding LULUCF,1996,Thousands,4790.667,3579.169,1183.923,NA,NA
1195,Costa Rica,Total  emissions excluding LULUCF,1997,Thousands,4719.591,3623.444,917.463,NA,NA
1196,Costa Rica,Total  emissions excluding LULUCF,1998,Thousands,5246.605,3641.273,908.935,NA,NA
1197,Costa Rica,Total  emissions excluding LULUCF,1999,Thousands,5364.257,3657.437,912.049,NA,NA
1198,Costa Rica,Total  emissions excluding LULUCF,2000,Thousands,5403.395,3583.338,893.513,NA,NA
1199,Costa Rica,Total  emissions excluding LULUCF,2001,Thousands,5735.38,3589.506,899.779,NA,NA
1200,Costa Rica,Total  emissions excluding LULUCF,2002,Thousands,5851.448,3688.896,898.548,NA,NA
1201,Costa Rica,Total  emissions excluding LULUCF,2003,Thousands,6148.124,3754.727,903.674,NA,NA
1202,Costa Rica,Total  emissions excluding LULUCF,2004,Thousands,6105.244,3802.57,909.228,NA,NA
1203,Costa Rica,Total  emissions excluding LULUCF,2005,Thousands,6339.478,3833.006,914.859,NA,NA
1204,Costa Rica,Total  emissions excluding LULUCF,2006,Thousands,6956.732,3808.427,930.065,NA,NA
1205,Costa Rica,Total  emissions excluding LULUCF,2007,Thousands,7673.555,3903.287,949.438,NA,NA
1206,Costa Rica,Total  emissions excluding LULUCF,2008,Thousands,7642.419,3923.706,943.371,NA,NA
1207,Costa Rica,Total  emissions excluding LULUCF,2009,Thousands,7340.351,4026.07,953.802,NA,NA
1208,Costa Rica,Total  emissions excluding LULUCF,2010,Thousands,7549.134,4137.098,963.665,NA,NA
1209,Costa Rica,Total  emissions excluding LULUCF,2011,Thousands,7846.272,4176.987,989.77,NA,NA
1210,Costa Rica,Total  emissions excluding LULUCF,2012,Thousands,7901.751,4226.531,959.877,NA,NA
1211,Costa Rica,Total  emissions excluding LULUCF,2013,Thousands,8255.121,4129.167,955.511,NA,NA
1212,Costa Rica,Total  emissions excluding LULUCF,2014,Thousands,8282.533,4041.88,941.96,NA,NA
1213,Costa Rica,Total  emissions excluding LULUCF,2015,Thousands,7959.158,4080.617,959.701,NA,NA
1214,Costa Rica,Total  emissions excluding LULUCF,2016,Thousands,8501.514,4137.255,983.79,NA,NA
1215,Costa Rica,Total  emissions excluding LULUCF,2017,Thousands,8655.813,4207.155,977.801,NA,NA
1216,India,Total  emissions excluding LULUCF,1994,Thousands,779348,379596,55304,NA,NA
1217,India,Total  emissions excluding LULUCF,2000,Thousands,1024772.9,407238.3,79801.25,NA,NA
1218,India,Total  emissions excluding LULUCF,2010,Thousands,1574362.16,412086.36,114365.2,NA,NA
1219,India,Total  emissions excluding LULUCF,2016,Thousands,2231069,409530.45,146010,NA,NA
1220,South Africa,Total  emissions excluding LULUCF,1990,Thousands,280931.77,43114.89,23302.7,NA,NA
1221,South Africa,Total  emissions excluding LULUCF,1994,Thousands,315957.23,43206.03,20673.9,NA,NA
1222,China (People's Republic of),Total  emissions excluding LULUCF,1994,Thousands,3073470,720027,264120,NA,NA
1223,China (People's Republic of),Total  emissions excluding LULUCF,2005,Thousands,6381000,1009000,5.00E+05,NA,NA
1224,China (People's Republic of),Total  emissions excluding LULUCF,2010,Thousands,8707376,1126692,546530,NA,NA
1225,China (People's Republic of),Total  emissions excluding LULUCF,2012,Thousands,9893257,1173900,638600,NA,NA
1226,China (People's Republic of),Total  emissions excluding LULUCF,2014,Thousands,10274851,1124970,609770,NA,NA
1227,Argentina,Total  emissions excluding LULUCF,1990,Thousands,100932.724,79891.495,37852.886,NA,NA
1228,Argentina,Total  emissions excluding LULUCF,1991,Thousands,109765.393,81249.739,38360.335,NA,NA
1229,Argentina,Total  emissions excluding LULUCF,1992,Thousands,112308.399,82508.6,38345.344,NA,NA
1230,Argentina,Total  emissions excluding LULUCF,1993,Thousands,114520.671,84032.371,39939.083,NA,NA
1231,Argentina,Total  emissions excluding LULUCF,1994,Thousands,120321.61,82759.523,40005.169,NA,NA
1232,Argentina,Total  emissions excluding LULUCF,1995,Thousands,122471.459,82218.785,39308.09,NA,NA
1233,Argentina,Total  emissions excluding LULUCF,1996,Thousands,132871.604,81887.924,41202.88,NA,NA
1234,Argentina,Total  emissions excluding LULUCF,1997,Thousands,137246.816,80084.465,40505.106,NA,NA
1235,Argentina,Total  emissions excluding LULUCF,1998,Thousands,141872.342,80515.301,39987.878,NA,NA
1236,Argentina,Total  emissions excluding LULUCF,1999,Thousands,143136.26,80182.229,40931.019,NA,NA
1237,Argentina,Total  emissions excluding LULUCF,2000,Thousands,147559.007,88052.629,44370.456,NA,NA
1238,Argentina,Total  emissions excluding LULUCF,2001,Thousands,137059.771,92037.191,47598.742,NA,NA
1239,Argentina,Total  emissions excluding LULUCF,2002,Thousands,130585.316,92853.824,45644.977,NA,NA
1240,Argentina,Total  emissions excluding LULUCF,2003,Thousands,138890.166,98807.439,48562.326,NA,NA
1241,Argentina,Total  emissions excluding LULUCF,2004,Thousands,152128.317,97668.723,48255.286,NA,NA
1242,Argentina,Total  emissions excluding LULUCF,2005,Thousands,159546.615,99138.201,48528.349,NA,NA
1243,Argentina,Total  emissions excluding LULUCF,2006,Thousands,169871.805,100717.212,50662.483,NA,NA
1244,Argentina,Total  emissions excluding LULUCF,2007,Thousands,183197.355,100799.193,51353.292,NA,NA
1245,Argentina,Total  emissions excluding LULUCF,2008,Thousands,186094.613,98482.339,46971.84,NA,NA
1246,Argentina,Total  emissions excluding LULUCF,2009,Thousands,179865.907,94864.364,47630.819,NA,NA
1247,Argentina,Total  emissions excluding LULUCF,2010,Thousands,188856.437,72585.76,38948.189,NA,NA
1248,Argentina,Total  emissions excluding LULUCF,2011,Thousands,198455.959,73697.072,37845.763,NA,NA
1249,Argentina,Total  emissions excluding LULUCF,2012,Thousands,196684.472,75639.646,38006.939,NA,NA
1250,Argentina,Total  emissions excluding LULUCF,2013,Thousands,201531.775,76829.625,41963.805,NA,NA
1251,Argentina,Total  emissions excluding LULUCF,2014,Thousands,200983.616,78036.572,42759.706,NA,NA
1252,Indonesia,Total  emissions excluding LULUCF,1990,Thousands,142688.19,106113,18017.2,NA,NA
1253,Indonesia,Total  emissions excluding LULUCF,1991,Thousands,155100.4,119536.2,17973.8,NA,NA
1254,Indonesia,Total  emissions excluding LULUCF,1992,Thousands,165505.55,122351.04,18972,NA,NA
1255,Indonesia,Total  emissions excluding LULUCF,1993,Thousands,175681.85,124257.84,18717.8,NA,NA
1256,Indonesia,Total  emissions excluding LULUCF,1994,Thousands,189146.31,126882,18162.9,NA,NA
1257,Indonesia,Total  emissions excluding LULUCF,2000,Thousands,289527.15,236331.9,28474.43,NA,NA
1258,Indonesia,Total  emissions excluding LULUCF,2014,Thousands,628114,179504,54668,NA,NA
1259,Romania,Total  emissions excluding LULUCF,1990,Thousands,172748.523,52034.318,21389.259,NA,NA
1260,Romania,Total  emissions excluding LULUCF,1991,Thousands,141302.602,44873.2,16503.862,NA,NA
1261,Romania,Total  emissions excluding LULUCF,1992,Thousands,130877.719,41596.389,15616.257,NA,NA
1262,Romania,Total  emissions excluding LULUCF,1993,Thousands,121636.533,40065.056,16180.924,NA,NA
1263,Romania,Total  emissions excluding LULUCF,1994,Thousands,119894.951,40074.804,15212.605,NA,NA
1264,Romania,Total  emissions excluding LULUCF,1995,Thousands,124937.551,41166.366,15829.541,NA,NA
1265,Romania,Total  emissions excluding LULUCF,1996,Thousands,128300.049,41176.602,15359.444,NA,NA
1266,Romania,Total  emissions excluding LULUCF,1997,Thousands,117335.778,45670.405,14681.416,NA,NA
1267,Romania,Total  emissions excluding LULUCF,1998,Thousands,103788.935,43402.034,13479.69,NA,NA
1268,Romania,Total  emissions excluding LULUCF,1999,Thousands,87763.275,42254.402,12840.768,NA,NA
1269,Romania,Total  emissions excluding LULUCF,2000,Thousands,92668.296,31792.483,12763.164,NA,NA
1270,Romania,Total  emissions excluding LULUCF,2001,Thousands,98150.928,30417.273,12583.549,NA,NA
1271,Romania,Total  emissions excluding LULUCF,2002,Thousands,98356.844,32552.182,12108.81,NA,NA
1272,Romania,Total  emissions excluding LULUCF,2003,Thousands,102844.232,33681.845,12827.874,NA,NA
1273,Romania,Total  emissions excluding LULUCF,2004,Thousands,102109.621,32235.939,13327.852,NA,NA
1274,Romania,Total  emissions excluding LULUCF,2005,Thousands,100241.794,32493.746,13681.535,NA,NA
1275,Romania,Total  emissions excluding LULUCF,2006,Thousands,103180.297,31769.833,12874.009,NA,NA
1276,Romania,Total  emissions excluding LULUCF,2007,Thousands,108619.759,30647.756,12605.104,NA,NA
1277,Romania,Total  emissions excluding LULUCF,2008,Thousands,106793.398,29562.737,11542.807,NA,NA
1278,Romania,Total  emissions excluding LULUCF,2009,Thousands,87738.711,28099.61,10841.975,NA,NA
1279,Romania,Total  emissions excluding LULUCF,2010,Thousands,85319.464,26110.806,10937.576,NA,NA
1280,Romania,Total  emissions excluding LULUCF,2011,Thousands,93500.672,25350.349,11338.024,NA,NA
1281,Romania,Total  emissions excluding LULUCF,2012,Thousands,94241.345,25503.179,10504.397,NA,NA
1282,Romania,Total  emissions excluding LULUCF,2013,Thousands,80040.561,24872.147,10783.13,NA,NA
1283,Romania,Total  emissions excluding LULUCF,2014,Thousands,79253.858,24638.783,10737.945,NA,NA
1284,Romania,Total  emissions excluding LULUCF,2015,Thousands,78511.705,24481.751,10687.045,NA,NA
1285,Romania,Total  emissions excluding LULUCF,2016,Thousands,77542.947,23923.161,10710.887,NA,NA
1286,Romania,Total  emissions excluding LULUCF,2017,Thousands,80703.302,23501.565,11183.072,NA,NA
1287,Romania,Total  emissions excluding LULUCF,2018,Thousands,82805.79,23078.569,11970.941,NA,NA
1288,Romania,Total  emissions excluding LULUCF,2019,Thousands,79786.668,23278.095,11621.873,NA,NA
1289,Romania,Total  emissions excluding LULUCF,2020,Thousands,77549.495,22757.897,10926.655,NA,NA
1290,Peru,Total  emissions excluding LULUCF,1994,Thousands,30656.73,13394.64,13531.5,NA,NA
1291,Peru,Total  emissions excluding LULUCF,2000,Thousands,28744.44,22133.11,11318.13,NA,NA
1292,Peru,Total  emissions excluding LULUCF,2005,Thousands,31284.54,24457.73,11786,NA,NA
1293,Peru,Total  emissions excluding LULUCF,2010,Thousands,44219.88,27269.8,12506.22,NA,NA
1294,Peru,Total  emissions excluding LULUCF,2012,Thousands,45083.54,26456.08,13045.63,NA,NA
1295,Peru,Total  emissions excluding LULUCF,2014,Thousands,51270.25,27699.81,12948.63,NA,NA
1296,Peru,Total  emissions excluding LULUCF,2016,Thousands,56054.32,27236.48,13012.07,NA,NA
1297,Cyprus,Total  emissions excluding LULUCF,1990,Thousands,4653.217,674.173,246.449,NA,NA
1298,Cyprus,Total  emissions excluding LULUCF,1991,Thousands,5142.773,685.083,246.839,NA,NA
1299,Cyprus,Total  emissions excluding LULUCF,1992,Thousands,5517.491,703.498,273.206,NA,NA
1300,Cyprus,Total  emissions excluding LULUCF,1993,Thousands,5760.916,729.04,290.772,NA,NA
1301,Cyprus,Total  emissions excluding LULUCF,1994,Thousands,6002.476,743.064,280.915,NA,NA
1302,Cyprus,Total  emissions excluding LULUCF,1995,Thousands,5874.107,765.195,321.319,NA,NA
1303,Cyprus,Total  emissions excluding LULUCF,1996,Thousands,6224.288,782.804,293.909,NA,NA
1304,Cyprus,Total  emissions excluding LULUCF,1997,Thousands,6312.09,786.597,285.711,NA,NA
1305,Cyprus,Total  emissions excluding LULUCF,1998,Thousands,6609.144,788.061,307.413,NA,NA
1306,Cyprus,Total  emissions excluding LULUCF,1999,Thousands,6875.935,792.284,296.707,NA,NA
1307,Cyprus,Total  emissions excluding LULUCF,2000,Thousands,7122.416,809.239,295.789,NA,NA
1308,Cyprus,Total  emissions excluding LULUCF,2001,Thousands,6996.583,841.729,325.509,NA,NA
1309,Cyprus,Total  emissions excluding LULUCF,2002,Thousands,7185.924,866.751,327.958,NA,NA
1310,Cyprus,Total  emissions excluding LULUCF,2003,Thousands,7576.801,859.572,323.509,NA,NA
1311,Cyprus,Total  emissions excluding LULUCF,2004,Thousands,7803.428,856.232,307.762,NA,NA
1312,Cyprus,Total  emissions excluding LULUCF,2005,Thousands,7957.711,839.483,279.741,NA,NA
1313,Cyprus,Total  emissions excluding LULUCF,2006,Thousands,8185.408,842.335,291.282,NA,NA
1314,Cyprus,Total  emissions excluding LULUCF,2007,Thousands,8504.782,846.887,280.069,NA,NA
1315,Cyprus,Total  emissions excluding LULUCF,2008,Thousands,8717.247,847.073,266.246,NA,NA
1316,Cyprus,Total  emissions excluding LULUCF,2009,Thousands,8471.739,851.744,258.462,NA,NA
1317,Cyprus,Total  emissions excluding LULUCF,2010,Thousands,8102.698,860.537,274.289,NA,NA
1318,Cyprus,Total  emissions excluding LULUCF,2011,Thousands,7789.403,863.134,259.659,NA,NA
1319,Cyprus,Total  emissions excluding LULUCF,2012,Thousands,7264.032,858.219,254.576,NA,NA
1320,Cyprus,Total  emissions excluding LULUCF,2013,Thousands,6583.978,848.989,229.972,NA,NA
1321,Cyprus,Total  emissions excluding LULUCF,2014,Thousands,6952.145,852.756,223.682,NA,NA
1322,Cyprus,Total  emissions excluding LULUCF,2015,Thousands,6972.964,862.21,230.995,NA,NA
1323,Cyprus,Total  emissions excluding LULUCF,2016,Thousands,7375.415,885.801,238.883,NA,NA
1324,Cyprus,Total  emissions excluding LULUCF,2017,Thousands,7525.365,905.207,245.023,NA,NA
1325,Cyprus,Total  emissions excluding LULUCF,2018,Thousands,7342.546,917.352,246.647,NA,NA
1326,Cyprus,Total  emissions excluding LULUCF,2019,Thousands,7343.176,933.286,251.425,NA,NA
1327,Cyprus,Total  emissions excluding LULUCF,2020,Thousands,7269.578,968.103,257.986,NA,NA
1328,Saudi Arabia,Total  emissions excluding LULUCF,1990,Thousands,138265.5,16526.99,10476.48,NA,NA
1329,Saudi Arabia,Total  emissions excluding LULUCF,2000,Thousands,256720,27551.81,11788.06,NA,NA
1330,Saudi Arabia,Total  emissions excluding LULUCF,2010,Thousands,471246.3,43401.23,10684.62,NA,NA
1331,Saudi Arabia,Total  emissions excluding LULUCF,2012,Thousands,498852.8,37360.05,12049.7,NA,NA
1332,Kazakhstan,Total  emissions excluding LULUCF,1990,Thousands,278781.769,87734.219,19087.009,NA,NA
1333,Kazakhstan,Total  emissions excluding LULUCF,1991,Thousands,269489.798,82408.487,18413.904,NA,NA
1334,Kazakhstan,Total  emissions excluding LULUCF,1992,Thousands,245215.827,79334.976,19071.638,NA,NA
1335,Kazakhstan,Total  emissions excluding LULUCF,1993,Thousands,217963.803,72277.163,17706.214,NA,NA
1336,Kazakhstan,Total  emissions excluding LULUCF,1994,Thousands,184332.707,60909.212,15270.229,NA,NA
1337,Kazakhstan,Total  emissions excluding LULUCF,1995,Thousands,177082.247,51929.615,14193.046,NA,NA
1338,Kazakhstan,Total  emissions excluding LULUCF,1996,Thousands,162760.497,48976.068,13228.163,NA,NA
1339,Kazakhstan,Total  emissions excluding LULUCF,1997,Thousands,154166.198,49941.102,12986.617,NA,NA
1340,Kazakhstan,Total  emissions excluding LULUCF,1998,Thousands,148818.172,50881.15,13287.027,NA,NA
1341,Kazakhstan,Total  emissions excluding LULUCF,1999,Thousands,123721.703,48318.409,14557.977,NA,NA
1342,Kazakhstan,Total  emissions excluding LULUCF,2000,Thousands,147473.712,52923.919,15577.522,NA,NA
1343,Kazakhstan,Total  emissions excluding LULUCF,2001,Thousands,142295.087,51512.518,16048.83,NA,NA
1344,Kazakhstan,Total  emissions excluding LULUCF,2002,Thousands,159971.295,55587.382,16603.035,NA,NA
1345,Kazakhstan,Total  emissions excluding LULUCF,2003,Thousands,177823.927,58491.49,17247.309,NA,NA
1346,Kazakhstan,Total  emissions excluding LULUCF,2004,Thousands,187304.225,55073.16,17651.065,NA,NA
1347,Kazakhstan,Total  emissions excluding LULUCF,2005,Thousands,200437.93,54814.922,18126.188,NA,NA
1348,Kazakhstan,Total  emissions excluding LULUCF,2006,Thousands,220048.086,51775.947,18813.926,NA,NA
1349,Kazakhstan,Total  emissions excluding LULUCF,2007,Thousands,226128.841,47573.71,18771.428,NA,NA
1350,Kazakhstan,Total  emissions excluding LULUCF,2008,Thousands,227121.447,42427.077,17966.468,NA,NA
1351,Kazakhstan,Total  emissions excluding LULUCF,2009,Thousands,221057.174,36874.906,17708.409,NA,NA
1352,Kazakhstan,Total  emissions excluding LULUCF,2010,Thousands,246982.754,35625.522,16996.138,NA,NA
1353,Kazakhstan,Total  emissions excluding LULUCF,2011,Thousands,237033.962,35785.616,16652.611,NA,NA
1354,Kazakhstan,Total  emissions excluding LULUCF,2012,Thousands,243921.902,34673.913,15757.593,NA,NA
1355,Kazakhstan,Total  emissions excluding LULUCF,2013,Thousands,251452.709,35667.93,15208.791,NA,NA
1356,Kazakhstan,Total  emissions excluding LULUCF,2014,Thousands,297643.502,36418.831,16011.865,NA,NA
1357,Kazakhstan,Total  emissions excluding LULUCF,2015,Thousands,301273.154,36648.967,16457.565,NA,NA
1358,Kazakhstan,Total  emissions excluding LULUCF,2016,Thousands,304839.535,37562.628,16994.125,NA,NA
1359,Kazakhstan,Total  emissions excluding LULUCF,2017,Thousands,320791.449,39359.934,17773.846,NA,NA
1360,Kazakhstan,Total  emissions excluding LULUCF,2018,Thousands,331820.7,41043.257,18368.143,NA,NA
1361,Kazakhstan,Total  emissions excluding LULUCF,2019,Thousands,297569.458,41890.514,18628.432,NA,NA
1362,Kazakhstan,Total  emissions excluding LULUCF,2020,Thousands,278404.593,43550.319,19376.153,NA,NA
1363,Malta,Total  emissions excluding LULUCF,1990,Thousands,2394.194,125.19,79.888,NA,NA
1364,Malta,Total  emissions excluding LULUCF,1991,Thousands,2238.107,133.206,80.881,NA,NA
1365,Malta,Total  emissions excluding LULUCF,1992,Thousands,2292.08,140.87,82.801,NA,NA
1366,Malta,Total  emissions excluding LULUCF,1993,Thousands,2870.399,147.923,85.51,NA,NA
1367,Malta,Total  emissions excluding LULUCF,1994,Thousands,2647.929,153.232,83.951,NA,NA
1368,Malta,Total  emissions excluding LULUCF,1995,Thousands,2439.42,157.226,84.325,NA,NA
1369,Malta,Total  emissions excluding LULUCF,1996,Thousands,2550.535,165.909,83.559,NA,NA
1370,Malta,Total  emissions excluding LULUCF,1997,Thousands,2556.728,172.974,84.791,NA,NA
1371,Malta,Total  emissions excluding LULUCF,1998,Thousands,2513.582,178.009,85.385,NA,NA
1372,Malta,Total  emissions excluding LULUCF,1999,Thousands,2591.822,185.879,84.616,NA,NA
1373,Malta,Total  emissions excluding LULUCF,2000,Thousands,2507.257,190.44,83.85,NA,NA
1374,Malta,Total  emissions excluding LULUCF,2001,Thousands,2647.718,194.163,81.569,NA,NA
1375,Malta,Total  emissions excluding LULUCF,2002,Thousands,2687.784,200.93,80.863,NA,NA
1376,Malta,Total  emissions excluding LULUCF,2003,Thousands,2960.534,207.332,79.1,NA,NA
1377,Malta,Total  emissions excluding LULUCF,2004,Thousands,2819.964,217.559,80.038,NA,NA
1378,Malta,Total  emissions excluding LULUCF,2005,Thousands,2644.672,219.537,76.402,NA,NA
1379,Malta,Total  emissions excluding LULUCF,2006,Thousands,2661.658,225.413,76.62,NA,NA
1380,Malta,Total  emissions excluding LULUCF,2007,Thousands,2731.301,230.018,77.107,NA,NA
1381,Malta,Total  emissions excluding LULUCF,2008,Thousands,2739.894,147.735,72.414,NA,NA
1382,Malta,Total  emissions excluding LULUCF,2009,Thousands,2527.633,160.672,67.176,NA,NA
1383,Malta,Total  emissions excluding LULUCF,2010,Thousands,2589.131,147.761,65.198,NA,NA
1384,Malta,Total  emissions excluding LULUCF,2011,Thousands,2577.198,146.066,58.146,NA,NA
1385,Malta,Total  emissions excluding LULUCF,2012,Thousands,2726.207,150.228,58.093,NA,NA
1386,Malta,Total  emissions excluding LULUCF,2013,Thousands,2379.19,147.797,55.941,NA,NA
1387,Malta,Total  emissions excluding LULUCF,2014,Thousands,2364.387,159.5,55.826,NA,NA
1388,Malta,Total  emissions excluding LULUCF,2015,Thousands,1665.291,171.089,55.508,NA,NA
1389,Malta,Total  emissions excluding LULUCF,2016,Thousands,1356.353,180.997,54,NA,NA
1390,Malta,Total  emissions excluding LULUCF,2017,Thousands,1530.878,177.879,52.53,NA,NA
1391,Malta,Total  emissions excluding LULUCF,2018,Thousands,1546.948,184.953,52.526,NA,NA
1392,Malta,Total  emissions excluding LULUCF,2019,Thousands,1649.193,192.107,55.369,NA,NA
1393,Malta,Total  emissions excluding LULUCF,2020,Thousands,1599.576,193.809,55.467,NA,NA
1394,Iran,Total  emissions excluding LULUCF,1994,Thousands,310645.33,53144.39,21643.58,NA,NA
1395,Iran,Total  emissions excluding LULUCF,2000,Thousands,365908.35,75713.82,40145,NA,NA
1396,Croatia,Total  emissions excluding LULUCF,1990,Thousands,22979.789,4307.791,2855.882,NA,NA
1397,Croatia,Total  emissions excluding LULUCF,1991,Thousands,16987.509,4152.168,2697.914,NA,NA
1398,Croatia,Total  emissions excluding LULUCF,1992,Thousands,16372.593,3686.105,2709.092,NA,NA
1399,Croatia,Total  emissions excluding LULUCF,1993,Thousands,16809.18,3597.268,2310.834,NA,NA
1400,Croatia,Total  emissions excluding LULUCF,1994,Thousands,16054.021,3410.905,2349.942,NA,NA
1401,Croatia,Total  emissions excluding LULUCF,1995,Thousands,16817.667,3362.394,2272.015,NA,NA
1402,Croatia,Total  emissions excluding LULUCF,1996,Thousands,17344.87,3323.885,2270.955,NA,NA
1403,Croatia,Total  emissions excluding LULUCF,1997,Thousands,18558.618,3298.43,2465.617,NA,NA
1404,Croatia,Total  emissions excluding LULUCF,1998,Thousands,19013.422,3274.868,2113.768,NA,NA
1405,Croatia,Total  emissions excluding LULUCF,1999,Thousands,20024.746,3328.982,2345.296,NA,NA
1406,Croatia,Total  emissions excluding LULUCF,2000,Thousands,19662.487,3285.819,2465.225,NA,NA
1407,Croatia,Total  emissions excluding LULUCF,2001,Thousands,20785.304,3357.78,2431.468,NA,NA
1408,Croatia,Total  emissions excluding LULUCF,2002,Thousands,21889.46,3366.048,2346.432,NA,NA
1409,Croatia,Total  emissions excluding LULUCF,2003,Thousands,23215.261,3534.091,2254.893,NA,NA
1410,Croatia,Total  emissions excluding LULUCF,2004,Thousands,22887.891,3627.232,2495.455,NA,NA
1411,Croatia,Total  emissions excluding LULUCF,2005,Thousands,23343.921,3650.257,2458.231,NA,NA
1412,Croatia,Total  emissions excluding LULUCF,2006,Thousands,23549.946,3754.822,2468.319,NA,NA
1413,Croatia,Total  emissions excluding LULUCF,2007,Thousands,24862.861,3758.672,2520.137,NA,NA
1414,Croatia,Total  emissions excluding LULUCF,2008,Thousands,23594.994,3734.59,2824.526,NA,NA
1415,Croatia,Total  emissions excluding LULUCF,2009,Thousands,21804.455,3809.35,2186.886,NA,NA
1416,Croatia,Total  emissions excluding LULUCF,2010,Thousands,21016.283,3870.756,2430.137,NA,NA
1417,Croatia,Total  emissions excluding LULUCF,2011,Thousands,20649.618,3823.782,2490.456,NA,NA
1418,Croatia,Total  emissions excluding LULUCF,2012,Thousands,19087.403,3777.468,2260.982,NA,NA
1419,Croatia,Total  emissions excluding LULUCF,2013,Thousands,18432.191,3678.593,1676.553,NA,NA
1420,Croatia,Total  emissions excluding LULUCF,2014,Thousands,17681.566,3642.269,1636.726,NA,NA
1421,Croatia,Total  emissions excluding LULUCF,2015,Thousands,17824.705,3737.074,1775.708,NA,NA
1422,Croatia,Total  emissions excluding LULUCF,2016,Thousands,18109.014,3801.906,1543.782,NA,NA
1423,Croatia,Total  emissions excluding LULUCF,2017,Thousands,18743.995,3762.968,1663.93,NA,NA
1424,Croatia,Total  emissions excluding LULUCF,2018,Thousands,17724.152,3619.316,1613.827,NA,NA
1425,Croatia,Total  emissions excluding LULUCF,2019,Thousands,17857.446,3580.519,1617.969,NA,NA
1426,Croatia,Total  emissions excluding LULUCF,2020,Thousands,16870.528,3532.833,1656.555,NA,NA
1427,Bulgaria,Total  emissions excluding LULUCF,1990,Thousands,76699.197,13063.8,8590.121,NA,NA
1428,Bulgaria,Total  emissions excluding LULUCF,1991,Thousands,61516.959,12020.174,6658.987,NA,NA
1429,Bulgaria,Total  emissions excluding LULUCF,1992,Thousands,57366.293,11671.641,5559.87,NA,NA
1430,Bulgaria,Total  emissions excluding LULUCF,1993,Thousands,58426.648,10555.653,5031.627,NA,NA
1431,Bulgaria,Total  emissions excluding LULUCF,1994,Thousands,56404.59,8780.083,4947.537,NA,NA
